r0170	Ethyl acetate	acetylesterase	Acetate
r0170	Ethyl acetate	acetylesterase	Ethanol
r1590	Ethyl amine	methylamine dehydrogenase	Acetaldehyde
r0234	Ethylbenzene	ethylbenzene dehydrogenase	(S)-1-Phenylethanol
r0248	Ethylbenzene	ethylbenzene dioxygenase	cis-2,3-Dihydroxy-2,3-dihydroethylbenzene
R05424	Ethylbenzene	naphthalene 1,2-dioxygenase	Styrene
R05440	Ethylbenzene 	ethylbenzene dioxygenase	cis-1,2-Dihydro-3-ethylcatechol
R05425	Ethylbenzene 	naphthalene 1,2-dioxygenase	(S)-1-Phenylethanol 
r0593	Ethylene	alkene monooxygenase	Ethylene Oxide
r0594	Ethylene Oxide	epoxide hydrolase	Ethylene Glycol
r0595	Ethylene Oxide	epoxide dehydrogenase	Acetyl-CoA
r1662	Ethylphosphate	ethylphosphate phosphomonoesterase	Ethanol
r1662	Ethylphosphate	ethylphosphate phosphomonoesterase	Phosphate
r1669	Ethylthiophosphate	ethylthiophosphate oxidoreductase	Ethylphosphate
R08305	Felbamate 	No Kegg enzyme supplied	2-Phenyl-1,3-propanediol monocarbamate 
R08303	Felbamate 	unspecific monooxygenase	p-Hydroxyfelbamate 
R08304	Felbamate 	unspecific monooxygenase	2-Hydroxyfelbamate 
R05349	Fluoren-9-ol 	fluoren-9-ol dehydrogenase	Fluoren-9-one 
R07799	Fluoren-9-one 	9-fluorenone-3,4-dioxygenase	1-Hydro-1,1a-dihydroxy-9-fluorenone
R05435	Fluoren-9-one 	9-fluorenone dioxygenase	3,4-Dihydroxy-3,4-dihydro-9-fluorenone
r0407	Fluorene	naphthalene 1,2-dioxygenase	(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene
r0421	Fluorene	No enzyme supplied	1,2-Dihydroxyfluorene
r0407	Fluorene	fluorene oxygenase	9-Fluorenol
r0412	Fluorene	No enzyme supplied	3,4-Dihydroxyfluorene
R05422	Fluorene 	naphthalene 1,2-dioxygenase	Fluoren-9-ol 
r0881	Fluoroacetate	haloacetate dehalogenase	Acetate
r1028	Fluoroacetate	haloacetate dehalogenase	Glycolate
R08103	Fluorobenzene 	fluorobenzene dioxygenase	1-Fluorocyclohexadiene-cis,cis-1,2-diol
R08104	Fluorobenzene 	fluorobenzene dioxygenase	4-Fluorocyclohexadiene-cis,cis-1,2-diol
r0240	Formaldehyde	glutathione-independent formaldehyde dehydrogenase	Formate
r1145	Formaldehyde	S-(hydroxymethyl)glutathione synthase	S-Hydroxymethylglutathione
R03697	Formaldehyde 	unspecific monooxygenase	Codeine 
r0873	Formamide	formamide hydrolase	Formate
r0103	Formate	formate dehydrogenase	Carbon Dioxide
r1454	Formylaminopyrimidine	formylaminopyrimidine amidohydrolase	Aminopyrimidine
r0346	Formylmethanofuran	formylmethanofuran--tetrahydromethanopterin N-formyltransferase	N5-Formyl-5,6,7,8-tetrahydromethanopterin
r0639	Formylmethylsilanediol	No enzyme supplied	Formaldehyde
r0639	Formylmethylsilanediol	No enzyme supplied	Methylsilanetriol
r0642	Formylsilanetriol	No enzyme supplied	Formaldehyde
r0642	Formylsilanetriol	No enzyme supplied	Silicic acid
r0328	Fumarate	benzylsuccinate synthase	Benzylsuccinate
r0920	Fumarate	(1-methylpentyl)succinate synthase	(1-Methylpentyl)succinate
r1267	Fumarate	benzylsuccinate synthase	Naphthyl-2-methyl-succinate
R01364	Fumarate 	fumarylacetoacetase	4-Fumarylacetoacetate 
r0107	Fumarylacetoacetate	fumarylacetoacetase	Acetoacetate
r0107	Fumarylacetoacetate	fumarylacetoacetase	Fumarate
r0811	Fumarylpyruvate	fumarylpyruvate hydrolase	Fumarate
r0811	Fumarylpyruvate	fumarylpyruvate hydrolase	Pyruvate
r1354	Furfural	aldehyde oxidase	2-Furoate
r1432	Furfural	furfural reductase	Furfuryl alcohol
r1433	Furfuryl alcohol	furfuryl alcohol dehydrogenase	Furfural
r0005	Gallate	gallate decarboxylase	1,2,3-Trihydroxybenzene 
R03247	Gallate	gallate decarboxylase	Pyrogallol
r1673	Gallate	gallate dioxygenase	4-Oxalomesaconate
R03549	Gallate 	protocatechuate 3,4-dioxygenase	2-Pyrone-4,6-dicarboxylate 
R03550	Gallate 	protocatechuate 4,5-dioxygenase	4-Carboxy-2-hydroxyhexa-2,4-dienedioate
r0549	gamma-Hexachlorocyclohexane	gamma-hexachlorocyclohexane dehydrochlorinase	1,3(R),4(S),5(S),6(R)-Pentachlorocyclohexene
R02602	gamma-Oxalocrotonate	4-oxalocrotonate decarboxylase	2-Hydroxy-2,4-pentadienoate 
R04223	gamma-Oxalocrotonate 	mandelate racemase	4-Hydroxy-2-oxopentanoate 
R05387	gamma-Pentachlorocyclohexene	Lyases; Carbon-halide lyases	1,3,4,6-Tetrachloro-1,4-cyclohexadiene
r1164	Geranial	geranial dehydrogenase	Geranylate
r1163	Geraniol	geraniol dehydrogenase	Geranial
r1165	Geranylate	geranylate CoA-transferase	trans-Geranyl-CoA
r0199	Glutaconyl-CoA	glutaconyl-CoA decarboxylase	Crotonoyl-CoA
r0198	Glutaryl-CoA	glutaryl-CoA dehydrogenase	Glutaconyl-CoA
R07119	Glutathione episulfonium ion	No Kegg enzyme supplied	S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine
R07117	Glutathione episulfonium ion 	No Kegg enzyme supplied	S-(2-Hydroxyethyl)glutathione
r0832	Glutathionyl selenide anion	No enzyme supplied	Hydrogen Selenide
R08299	Glycinexylidide	No Kegg enzyme supplied	2,6-Dimethylaniline
r0073	Glyphosate	glyphosate dehydrogenase	Aminomethylphosphonic acid (AMPA)
r0073	Glyphosate	glyphosate dehydrogenase	Glyoxylate
r0072	Glyphosate	C-P lyase	Sarcosine
r1404	Hexadecanal	long-chain-aldehyde dehydrogenase	Hexadecanoate
r1374	Hexadecanal	hexadecanal dehydrogenase	Hexadecanoyl-CoA
r1408	Hexadecanoate	acyl-CoA synthetase	Hexadecanoyl-CoA
r1373	Hexadecyltrimethylammonium chloride	hexadecyltrimethylammonium chloride monooxygenase	Hexadecanal
r1373	Hexadecyltrimethylammonium chloride	hexadecyltrimethylammonium chloride monooxygenase	Trimethylamine
r0834	Hexahydro-1,3,5-trinitro-1,3,5-triazine	Type I nitroreductase	Hexahydro-1-nitroso-3,5-dinitro-1,3,5-triazine
r0870	Hexahydro-1,3,5-trinitro-1,3,5-triazine	unspecific monooxygenase	1,3-Dinitro-1,2,3,4-tetrahydro-1,3,5-triazine
r0868	Hexahydro-1,3,5-trinitro-1,3,5-triazine	No enzyme supplied	bis(Hydroxymethyl)nitramine
r0868	Hexahydro-1,3,5-trinitro-1,3,5-triazine	No enzyme supplied	Methylenedinitramine
r0878	Hexahydro-1,3,5-trinitroso-1,3,5-triazine	No enzyme supplied	Nitrous Oxide
r0836	Hexahydro-1,3-dinitroso-5-nitro-1,3,5-triazine	Type I nitroreductase	Hexahydro-1,3,5-trinitroso-1,3,5-triazine
r0835	Hexahydro-1-nitroso-3,5-dinitro-1,3,5-triazine	Type I nitroreductase	Hexahydro-1,3-dinitroso-5-nitro-1,3,5-triazine
r0105	Homogentisate	homogentisate 1,2-dioxygenase	4-Maleylacetoacetate
r1064	Hydrogen (2R,3S)-3-methyloxiran-2-ylphosphonic acid	epoxide hydrolase	Hydrogen (1R,2R)-1,2-dihydroxypropylphosphonic acid
r1073	Hydrogen (2R,3S)-3-methyloxiran-2-ylphosphonic acid	glutathione transferase	Hydrogen (1R,2R)-1-glutathio-2-hydroxypropylphosphonic acid
r1074	Hydrogen (2R,3S)-3-methyloxiran-2-ylphosphonic acid	cysteine transferase	Hydrogen (1R,2R)-1- L-cysteine-2-hydroxypropylphosphonic acid
r0833	Hydrogen Selenide	selenophosphate synthetase	Selenophosphate
r0210	Hydrogen Sulfide	thiol S-methyltransferase	Methanethiol
r0753	Hydroquinone	phenol 2-monooxygenase	1,2,4-Benzenetriol
r0228	Hydroquinone	hydroquinone 1,2-dioxygenase	cis,cis-4-Hydroxymuconic semialdehyde
r0114	Hydroxyatrazine	hydroxydechloroatrazine ethylaminohydrolase	Ethyl amine
r0114	Hydroxyatrazine	hydroxydechloroatrazine ethylaminohydrolase	N-Isopropylammelide
r0304	Hydroxylaminobenzene	hydroxylaminobenzene mutase	2-Aminophenol
r1123	Hydroxymethoxybenzo(a)pyrene	11,12-dihydroxybenzo(a)pyrene methyltransferase	Dimethoxybenzo(a)pyrene
r0638	Hydroxymethylmethylsilanediol	hydroxymethylmethylsilanediol oxidase	Formylmethylsilanediol
r1036	Hydroxymethylnitramine	No enzyme supplied	Formaldehyde
r1036	Hydroxymethylnitramine	No enzyme supplied	Nitramine
r0641	Hydroxymethylsilanetriol	hydroxymethylsilanetriol oxidase	Formylsilanetriol
r0894	Hydroxymonodemethylisoproturon	hydroxymonomethylisoproturon dimethylaminedehydrogenase	4'-(2-Hydroxyisopropyl)phenylurea
r0894	Hydroxymonodemethylisoproturon	hydroxymonomethylisoproturon dimethylaminedehydrogenase	Formaldehyde
R08269	Hydroxytamoxifen	unspecific monooxygenase	4-Hydroxy-N-desmethyltamoxifen
r1058	Hypophosphite	hypophosphite dioxygenase	Phosphite
R08287	Ifosfamide	unspecific monooxygenase	2-Dechloroethylifosfamide
R08287	Ifosfamide	unspecific monooxygenase	Chloroacetaldehyde
R08286	Ifosfamide	unspecific monooxygenase	Dechloroethylcyclophosphamide
R08285	Ifosfamide 	unspecific monooxygenase	4-Hydroxyifosfamide 
r0589	Iminodiacetate	iminodiacetate dehydrogenase	Glycine
r0589	Iminodiacetate	iminodiacetate dehydrogenase	Glyoxylate
R05431	Indanone 	1-indanone dioxygenase	3-Hydroxy-1-indanone
R05540	Indanone 	No Kegg enzyme supplied	2-Formyl-1-indanone 
R05430	Indanone 	1-indanone monooxygenase	Dihydrocoumarin 
r0706	Iprodione	iprodione amidohydrolase	3,5-Dichlorophenylcarboximide
r0706	Iprodione	iprodione amidohydrolase	N-Isopropylcarbamate
R08256	Irinotecan	unspecific monooxygenase	APC
R08257	Irinotecan	unspecific monooxygenase	NPC
R08255	Irinotecan 	carboxylesterase	SN-38
r1053	Isobutylamine	isobutylamine N-hydroxylase	Isobutylhydroxylamine
r1054	Isobutylhydroxylamine	No enzyme supplied	Valanimycin
r1167	Isohexenyl-glutaconyl-CoA	isohexenyl-glutaconyl-CoA hydratase	3-Hydroxy-3-isohexeneylglutaryl-CoA
R08248	Isoniazid	arylamine N-acetyltransferase	N-Acetylisoniazid
r1335	Isoniazid	catalase-peroxidase	Pyridine-4-carboxaldehyde
R08254	Isoniazid	No Kegg enzyme supplied	Isoniazid alpha-ketoglutaric acid 
R08253	Isoniazid	No Kegg enzyme supplied	Isoniazid pyruvate 
r1334	Isoniazid	catalase-peroxidase	Isonicotinamide
r1336	Isoniazid	isonicotinic acid hydrazide hydrolase	Isonicotinate
R08251	Isoniazid 	No Kegg enzyme supplied	Hydrazine
R08251	Isoniazid 	No Kegg enzyme supplied	Isonicotinic acid
R08251	Isoniazid 	arylamine N-acetyltransferase	N-Acetylisoniazid
r1346	Isonicotinamide	amidase	Isonicotinate
r1337	Isonicotinate	isonicotinate dehydrogenase	2-Hydroxyisonicotinate
R08252	Isonicotinic acid	No Kegg enzyme supplied	Isonicotinylglycine
r1269	Isooctane	isooctane monooxygenase	2,4,4-Trimethyl-1-pentanol
r1486	Isophthalate	isophthalate 3,4-dioxygenase	4-Hydro-3,4-dihydroxyisophthalate
r0740	Isopiperitenol	isopiperitenol dehydrogenase	Isopiperitenone
r0726	Isopropylamine	methylamine dehydrogenase	Acetaldehyde
r0726	Isopropylamine	methylamine dehydrogenase	Methane
r0892	Isoproturon	isoproturon dimethylaminedehydrogenase	Formaldehyde
r0892	Isoproturon	isoproturon dimethylaminedehydrogenase	Monodemethylisoproturon
r1526	Isopyridoxal	isopyridoxal dehydrogenase	5-Pyridoxolactone
R05508	Lactoyl-CoA	propionate CoA-transferase	(S)-Lactate 
r0087	Lactoyl-CoA	propionate CoA-transferase	L-Lactate
R02963	Lactoyl-CoA	lactoyl-CoA dehydratase	Propenoyl-CoA
R08342	L-alpha-Acetyl-N-normethadol	unspecific monooxygenase	L-alpha-Acetyl-N,N-dinormethadol
r0604	Lauric acid	acyl-CoA synthetase	Lauroyl-CoA
R08341	Levomethadyl acetate	unspecific monooxygenase	L-alpha-Acetyl-N-normethadol
R08293	Lidocaine	unspecific monooxygenase	Monoethylglycinexylidide
R08294	Lidocaine 	unspecific monooxygenase	3-Hydroxylidocaine 
R08300	Lidocaine 	carboxylesterase	2,6-Dimethylaniline
r0713	Limonene	limonene 6-monooxygenase	Carveol
r0739	Limonene	limonene 3-monooxygenase	Isopiperitenol
r0916	Limonene	limonene 8-hydratase	alpha-Terpineol
r0728	Limonene	limonene 7-monooxygenase	Perillyl alcohol
R05386	Lindane	Lyases; Carbon-halide lyases	gamma-Pentachlorocyclohexene
r1054	L-Serine	No enzyme supplied	Valanimycin
r0433	L-Threonine	threonine dehydratase	2-Oxobutanoate
r0297	L-Tyrosine	aromatic aminotransferase	4-Hydroxyphenylpyruvate
r1052	L-Valine	valine decarboxylase	Isobutylamine
r0099	Maleylacetate	maleylacetate reductase	3-Oxoadipate
r0266	Malonate semialdehyde	malonate semialdehyde decarboxylase	Acetaldehyde
R06968	Melamine 	No Kegg enzyme supplied	Ammeline 
r1186	Mentha-1,3-dione	mentha-1,3-dione-CoA ligase	3,7-Dimethyl-5-oxo-octyl-CoA
r0071	Mercury (II)	organomercurial lyase	Methylmercury chloride
r0406	Mercury (II)	mercuric reductase	Mercury
r1509	Metamitron	metamitron amidohydrolase	2-(Acetylhydrazinylidene)-2-phenylacetate
r1511	Metamitron	metamitron 2,3-dioxygenase	1,2-Dihydrodihydroxymetamitron
r1536	Methacrylate	methacrylate reductase	Isobutyrate
R08339	Methadone	unspecific monooxygenase	2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine
r0237	Methane	soluble methane monooxygenase	Methanol
r0343	Methanesulfonic acid	methanesulfonic acid monooxygenase	Formaldehyde
r0343	Methanesulfonic acid	methanesulfonic acid monooxygenase	Sulfurous acid
r0211	Methanethiol	thiol S-methyltransferase	Dimethyl Sulfide
r0209	Methanethiol	methyl mercaptan oxidase	Formaldehyde
r0209	Methanethiol	methyl mercaptan oxidase	Hydrogen Sulfide
r0238	Methanol	quinoprotein alcohol dehydrogenase	Formaldehyde
r0432	Methionine	methionine gamma lyase	2-Oxobutanoate
r0432	Methionine	methionine gamma lyase	Methanethiol
r0673	Methyl chloride	Enzyme record not found	Methane
r0169	Methyl ethyl ketone	2-butanone oxidase	Ethyl acetate
r0344	Methyl fluoride	ammonia monooxygenase	Formaldehyde
r1352	Methyl tert-butyl ether	alkane 1-monooxygenase	tert-Butyl formate
r1023	Methyl tert-butyl ether	unspecific monooxygenase	tert-Butyl alcohol
r0075	Methylamine	methylamine dehydrogenase	Formaldehyde
r0837	Methylarsonate	methylarsonate reductase	Methylarsonous acid
r0805	Methylarsonous acid	arsenite methyltransferase	Dimethylarsinate
r0356	Methyl-coenzyme M	methyl-coenzyme-M reductase	Methane
r0869	Methylenedinitramine	No enzyme supplied	Hydroxymethylnitramine
r0760	Methylphosphonate	C-P lyase	Phosphate
r0640	Methylsilanetriol	methylsilanetriol hydroxylase	Hydroxymethylsilanetriol
r0215	m-Methylbenzoate	toluate dioxygenase	1,2-Dihydroxy-3-methylcyclohexa-3,5-dienecarboxylate
R06879	Monobromobisphenol A	3-monobromobisphenol A reductive dehalogenase	Bisphenol A
r0897	Monodemethylisoproturon	monodemethylisoproturon dimethylaminedehydrogenase	Didemethylisoproturon
r0897	Monodemethylisoproturon	monodemethylisoproturon dimethylaminedehydrogenase	Formaldehyde
r0893	Monodemethylisoproturon	monodemethylisoproturon dehydrogenase	Hydroxymonodemethylisoproturon
R08296	Monoethylglycinexylidide	No Kegg enzyme supplied	3-Hydroxymonoethylglycinexylidide
R08298	Monoethylglycinexylidide	No Kegg enzyme supplied	Glycinexylidide
R08295	Monoethylglycinexylidide 	carboxylesterase	2,6-Dimethylaniline 
R08295	Monoethylglycinexylidide 	carboxylesterase	N-Ethylglycine
r1485	Monomethyl isophthalate	monomethyl isophthalate esterase	Isophthalate
r0808	Mordant Yellow 3	azoreductase	5-Aminosalicylate
r0808	Mordant Yellow 3	azoreductase	6-Amino-2-naphthalenesulfonic acid
R08262	Morphine	glucuronosyltransferase	Morphine-3-glucuronide
R08265	Morphine	unspecific monooxygenase	Normorphine 
R08263	Morphine 	glucuronosyltransferase	Morphine-6-glucuronide
r1530	Morpholine	unspecific monooxygenase	2-Hydroxymorpholine
r0212	m-Xylene	xylene monooxygenase	3-Methylbenzyl alcohol
r0711	Myrtenal	myrtenal dehydrogenase	Myrtenate
r0710	Myrtenol	myrtenol dehydrogenase	Myrtenal
r1695	N-(2,6-Diethylphenyl)-2-hydroxyacetamide	N-(2,6-diethylphenyl)-2-hydroxyacetamide hydrolase	2,6-Diethylaniline
r1695	N-(2,6-Diethylphenyl)-2-hydroxyacetamide	N-(2,6-diethylphenyl)-2-hydroxyacetamide hydrolase	Glycolate
r1703	N-(2,6-Diethylphenyl)-methyleneamine	N-(2,6-diethylphenyl)-methyleneamine dehydrogenase	2-Ethenyl-6-ethyl-N-methylideneaniline
r1566	N,N-Diethyl-m-toluamide	deet hydrolase	Diethylamine
r1566	N,N-Diethyl-m-toluamide	deet hydrolase	m-Methylbenzoate
r0348	N5,N10-Methenyltetrahydromethanopterin	F420-dependent methylenetetrahydromethanopterin dehydrogenase	N5,N10-Methylenetetrahydromethanopterin
r0354	N5,N10-Methylenetetrahydromethanopterin	methylenetetrahydromethanopterin reductase	5-Methyl-5,6,7,8-tetrahydromethanopterin
r0347	N5-Formyl-5,6,7,8-tetrahydromethanopterin	methenyltetrahydromethanopterin cyclohydrolase	N5,N10-Methenyltetrahydromethanopterin
r1627	N-acetylaminonitrofen	N-acetylaminonitrofen 1,2-dioxygenase	2,4-Dichlorophenol
r1627	N-acetylaminonitrofen	N-acetylaminonitrofen 1,2-dioxygenase	p-Acetamidophenol
r1474	N-Acetylanthranilate	N-acetylanthranilate amidase	2-Aminobenzoate
R08249	N-Acetylisoniazid 	hepatic amidase	Acetylhydrazine
R08249	N-Acetylisoniazid 	hepatic amidase	Isonicotinic acid
r1616	Naphthalene	naphthalene 2,3-dioxygenase	2,3-Dihydroxynaphthalene
r0334	Naphthalene	naphthalene 1,2-dioxygenase	cis-1,2-Dihydroxy-1,2-dihydronaphthalene
R07000	Naphthalene 	unspecific monooxygenase	(1R,2S)-Naphthalene 1,2-oxide
R07001	Naphthalene 	unspecific monooxygenase	(1S,2R)-Naphthalene 1,2-oxide
R02968	Naphthalene 	naphthalene 1,2-dioxygenase	cis-1,2-Dihydronaphthalene-1,2-diol
R07017	Naphthalene-1,2-diol	No Kegg enzyme supplied	1,2-Naphthoquinone
R04117	Naphthalene-1,2-diol 	Oxidoreductases; Acting on single donors with incorporation of molecular oxygen (oxygenases); With incorporation of two atoms of oxygen	2-Hydroxychromene-2-carboxylate
r0323	Naphthalene-1,6-disulfonate	naphthalene disulfonate 1,2-dioxygenase	1,2-Dihydroxynaphthalene-6-sulfonate
r0320	Naphthalene-1-sulfonate	naphthalene disulfonate 1,2-dioxygenase	1,2-Dihydroxynaphthalene
r0322	Naphthalene-2,6-disulfonate	naphthalene disulfonate 1,2-dioxygenase	1,2-Dihydroxynaphthalene-6-sulfonate
r0318	Naphthalene-2-sulfonate	naphthalene disulfonate 1,2-dioxygenase	1,2-Dihydroxynaphthalene
r1260	Naphthyl-2-hydroxymethyl-succinyl-CoA	naphthyl-2-hydroxymethyl-succinyl-CoA dehydrogenase	Naphthyl-2-oxomethyl-succinyl-CoA
R06906	Naphthyl-2-methylene-succinyl-CoA	naphthyl-2-methylene-succinyl-CoA lyase	Naphthyl-2-hydroxymethyl-succinyl-CoA
r1256	Naphthyl-2-methyl-succinate	naphthyl-2-methyl-succinate CoA-transferase	Naphthyl-2-methyl-succinyl-CoA
R06904	Naphthyl-2-methyl-succinic acid 	succinyl-CoA:naphthyl-2-methyl-succinyl-CoA transferase	Naphthyl-2-methyl-succinyl-CoA
r1258	Naphthyl-2-methyl-succinyl-CoA	naphthyl-2-methyl-succinyl-CoA dehydrogenase	Naphthyl-2-methylene-succinyl-CoA
R06908	Naphthyl-2-oxomethyl-succinyl-CoA	naphthyl-2-oxomethyl-succinyl-CoA succinyl transferase	Succinyl-CoA
r1261	Naphthyl-2-oxomethyl-succinyl-CoA	naphthyl-2-oxomethyl-succinyl-CoA succinyl transferase	2-Naphthoyl-CoA
r1030	N-Cyclohexylformamide	N-cyclohexylformamide amidohydrolase	Formate
R05771	N-Cyclohexylformamide	cyclohexyl-isocyanide hydratase	Cyclohexyl isocyanide 
r1030	N-Cyclohexylformamide	N-cyclohexylformamide amidohydrolase	Cyclohexylamine
r1029	N-Cyclohexylisocyanide	isonitrile hydratase	N-Cyclohexylformamide
r0827	N-Cyclopropylammelide	N-cyclopropylammelide alkylamino hydrolase	Cyanuric acid
r0827	N-Cyclopropylammelide	N-cyclopropylammelide alkylamino hydrolase	Cyclopropylamine
r0826	N-Cyclopropylammeline	N-cyclopropylammeline deaminase	N-Cyclopropylammelide
R08272	N-Desmethyltamoxifen	unspecific monooxygenase	N,N-Didesmethyltamoxifen
R08270	N-Desmethyltamoxifen 	unspecific monooxygenase	4-Hydroxy-N-desmethyltamoxifen
R08274	N-Desmethyltamoxifen 	unspecific monooxygenase	alpha-Hydroxy-N-desmethyltamoxifen
R05573	N-Ethylammelide 	Hydrolases; Acting on carbon-nitrogen bonds, other than peptide bonds; In other compounds	Cyanuric acid
r0920	n-Hexane	(1-methylpentyl)succinate synthase	(1-Methylpentyl)succinate
R07030	N-Hydroxy-1-aminonaphthalene	No Kegg enzyme supplied	1-Naphthylamine
r0914	N-Isopropylacetanilide	N-isopropylacetaniline monooxygenase	Acetanilide
r0913	N-Isopropylacetanilide	N-isopropylacetanilide amidohydrolase	Acetate
r0914	N-Isopropylacetanilide	N-isopropylacetaniline monooxygenase	Acetone
r0913	N-Isopropylacetanilide	N-isopropylacetanilide amidohydrolase	N-Isopropylaniline
r0115	N-Isopropylammelide	N-isopropylammelide isopropylaminohydrolase	Cyanuric acid
r0721	N-Isopropylaniline	N-isopropylaniline 1,2-dixoxygenase	Catechol
r1037	Nitramine	No enzyme supplied	Nitrous Oxide
r0587	Nitrilotriacetate	nitrilotriacetate monooxygenase	Glyoxylate
r0587	Nitrilotriacetate	nitrilotriacetate monooxygenase	Iminodiacetate
r0302	Nitrobenzene	nitrobenzene nitroreductase	Nitrosobenzene
r0306	Nitrobenzene	nitrobenzene dioxygenase	Catechol
r1630	Nitrofen	nitrofen 1,2-dioxygenase	p-Nitrophenol
r1630	Nitrofen	nitrofen 1,2-dioxygenase	2,4-Dichlorophenol
r1625	Nitrofen	nitrofen nitroreductase	Aminonitrofen
r0039	Nitroglycerin (NG)	xenobiotic reductase	1,2-Dinitroglycerol
r0040	Nitroglycerin (NG)	xenobiotic reductase	1,3-Dinitroglycerol
r0303	Nitrosobenzene	nitrobenzene nitroreductase	Hydroxylaminobenzene
r1570	N-Methylmorpholine	trimethylamine dehydrogenase	Formaldehyde
r1570	N-Methylmorpholine	trimethylamine dehydrogenase	Morpholine
r1569	N-Methylmorpholine-N-oxide	trimethylamine-N-oxide reductase	N-Methylmorpholine
r1565	N-Methyltaurine	N-methyltaurine dehydrogenase	Methylamine
r1565	N-Methyltaurine	N-methyltaurine dehydrogenase	Sulfoacetaldehyde
r1395	N-Nitrodimethylamine	N-nitrodimethylamine hydroxylase	Formaldehyde
r1395	N-Nitrodimethylamine	N-nitrodimethylamine hydroxylase	N-Nitromethylamine
r1363	N-Nitrosodimethylamine	toluene 4-monooxygenase	N-Nitrodimethylamine
r0021	n-Octane	alkane 1-monooxygenase	1-Octanol
r1564	N-Oleoyl-N-methyltaurine	N-oleoyl-N-methyltaurine amidase	N-Methyltaurine
r1564	N-Oleoyl-N-methyltaurine	N-oleoyl-N-methyltaurine amidase	Oleate
R08258	NPC 	carboxylesterase	SN-38
R03608	o-Cresol 	phenol 2-monooxygenase	2,3-Dihydroxytoluene 
r0636	Octamethylcyclotetrasiloxane	No enzyme supplied	Dimethylsilanediol
r0684	Octane hydroperoxide	alkyl hydroperoxide reductase	1-Octanol
r0024	Octanoate	acyl-CoA synthetase	Octanoyl-CoA
r1617	o-Dihydroxethoxyacetate	No enzyme supplied	Ethylene Glycol
r1617	o-Dihydroxethoxyacetate	No enzyme supplied	Glyoxylate
r1026	o-Hydroxylaminobenzoate	o-hydroxylaminobenzoate mutase	3-Hydroxyanthranilate
r0850	o-Hydroxylaminobenzoate	o-hydroxylaminobenzoate nitroreductase	2-Aminobenzoate
R07734	o-Hydroxylaminobenzoate 	o-hydroxylaminobenzoate reductase	Anthranilate 
r0223	o-Methylbenzoate	toluate dioxygenase	1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate
r0849	o-Nitrobenzoate	nitrobenzoate nitroreductase	o-Hydroxylaminobenzoate
R07727	o-Nitrobenzoate 	anthraniloyl-CoA monooxygenase	o-Hydroxylaminobenzoate
r0092	Orcinol	orcinol hydroxylase	2,3,5-Trihydroxytoluene
r1045	Osmium dioxide	hydrogenase	Osmium
r1044	Osmium tetroxide	hydrogenase	Osmate
r1046	Osmium(III) chloride	hydrogenase	Osmium
R05428	o-Toluate 	4-oxalocrotonate decarboxylase	1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate
R08321	Oxcarbazepine	No Kegg enzyme supplied	10-Hydroxycarbazepine
r1557	o-Xylene	o-xylene 4,5-dioxygenase	4,5-Dimethylcatechol
r0220	o-Xylene	xylene monooxygenase	2-Methylbenzyl alcohol
r1554	o-Xylene	o-xylene 3,4-dioxygenase	3,4-Dimethylcatechol
r1629	p-Acetamidophenol	p-Acetamidophenol amidohydrolase	Acetate
r1629	p-Acetamidophenol	p-Acetamidophenol amidohydrolase	p-Aminophenol
r0070	p-Aminophenol	4-aminophenol dehydrogenase	p-Benzoquinone
r0067	Paraoxon	aryldialkylphosphatase	Diethylphosphoric acid
r0067	Paraoxon	aryldialkylphosphatase	p-Nitrophenol
R05548	Paraoxon 	aryldialkylphosphatase	4-Nitrophenol
R00008	Parapyruvate	Lyases; Carbon-oxygen lyases; Hydro-lyases	4-Methylene-2-oxoglutarate 
R05078	Parapyruvate	4-hydroxy-4-methyl-2-oxoglutarate aldolase	Pyruvate
r0068	Parathion	NAD(P)H nitroreductase	Aminoparathion
r0064	Parathion	aryldialkylphosphatase	Diethylthiophosphoric acid
r0064	Parathion	aryldialkylphosphatase	p-Nitrophenol
r0066	Parathion	parathion oxidoreductase	Paraoxon
R05259	Parathion 	unspecific monooxygenase	Paraoxon
R05421	Parathion 	aryldialkylphosphatase	4-Nitrophenol
r1257	Paraxanthine	paraxanthine demethylase	7-Methylxanthine
r1320	Paraxanthine	paraxanthine demethylase	1-Methylxanthine
r1252	Paraxanthine	xanthine oxidase	1,7-Dimethyluric acid
R05267	p-Benzenediol	Oxidoreductases; Other oxidoreductases	Chlorohydroquinone
R05246	p-Benzenediol 	Oxidoreductases; Acting on single donors with incorporation of molecular oxygen (oxygenases); With incorporation of two atoms of oxygen	cis,cis-4-Hydroxymuconic semialdehyde
R06851	p-Benzenediol 	Oxidoreductases; Acting on paired donors with incorporation of molecular oxygen; With NADH or NADPH as one donor, and incorporation of one atom of oxygen	Benzene-1,2,4-triol 
r0227	p-Benzoquinone	p-benzoquinone reductase	Hydroquinone
R05244	p-Benzoquinone 	p-benzoquinone reductase (NADPH)	p-Benzenediol 
